value,type,iso2,filename,numerical,inadequate,urban.inadequate,rural.inadequate,phase
25,wall,CG,cghr60dt,TRUE,1,,,6
25,wall,CI,cihr61dt,TRUE,1,,,6
protected well,water,PH,phhr61dt,FALSE,,1,0,6
protected well,water,RW,rwhr6qdt,FALSE,,1,0,6
protected well,water,TG,tghr61dt,FALSE,,1,0,6
protected well,water,TJ,tjhr61dt,FALSE,,1,0,6
protected well,water,TZ,tzhr6adt,FALSE,,1,0,6
protected well,water,UG,ughr6adt,FALSE,,1,0,6
protected well,water,ZM,zmhr61dt,FALSE,,1,0,6
protected well,water,ZW,zwhr62dt,FALSE,,1,0,6
protected well,water,BD,bdhr70dt,FALSE,,1,0,7
protected well,water,BF,bfhr70dt,FALSE,,1,0,7
protected well,water,GH,ghhr70dt,FALSE,,1,0,7
protected well,water,KE,kehr70dt,FALSE,,1,0,7
protected well,water,KE,kehr7hdt,FALSE,,1,0,7
protected well,water,MW,mwhr71dt,FALSE,,1,0,7
protected well,water,UG,ughr72dt,FALSE,,1,0,7
11,floor,PK,pkhr61dt,TRUE,1,,,6
12,floor,PK,pkhr61dt,TRUE,1,,,6
21,floor,PK,pkhr61dt,TRUE,1,,,6
22,floor,PK,pkhr61dt,TRUE,1,,,6
31,floor,PK,pkhr61dt,TRUE,0,,,6
32,floor,PK,pkhr61dt,TRUE,0,,,6
33,floor,PK,pkhr61dt,TRUE,0,,,6
34,floor,PK,pkhr61dt,TRUE,0,,,6
35,floor,PK,pkhr61dt,TRUE,0,,,6
36,floor,PK,pkhr61dt,TRUE,0,,,6
37,floor,PK,pkhr61dt,TRUE,0,,,6
38,floor,PK,pkhr61dt,TRUE,0,,,6
39,floor,PK,pkhr61dt,TRUE,0,,,6
96,floor,PK,pkhr61dt,TRUE,NAN,,,6
99,floor,PK,pkhr61dt,TRUE,NAN,,,6
11,toilets,PK,pkhr61dt,TRUE,0,,,6
12,toilets,PK,pkhr61dt,TRUE,0,,,6
13,toilets,PK,pkhr61dt,TRUE,0,,,6
14,toilets,PK,pkhr61dt,TRUE,1,,,6
15,toilets,PK,pkhr61dt,TRUE,1,,,6
21,toilets,PK,pkhr61dt,TRUE,0,,,6
22,toilets,PK,pkhr61dt,TRUE,0,,,6
23,toilets,PK,pkhr61dt,TRUE,1,,,6
31,toilets,PK,pkhr61dt,TRUE,1,,,6
42,toilets,PK,pkhr61dt,TRUE,1,,,6
43,toilets,PK,pkhr61dt,TRUE,1,,,6
96,toilets,PK,pkhr61dt,TRUE,NAN,,,6
99,toilets,PK,pkhr61dt,TRUE,NAN,,,6
25,wall,CM,cmhr60dt,TRUE,1,,,6
25,wall,ET,ethr61dt,TRUE,1,,,6
25,wall,HN,hnhr62dt,TRUE,1,,,6
25,wall,HT,hthr61dt,TRUE,1,,,6
25,wall,KH,khhr61dt,TRUE,1,,,6
25,wall,KM,kmhr61dt,TRUE,1,,,6
25,wall,ML,mlhr6hdt,TRUE,1,,,6
25,wall,NG,nghr6adt,TRUE,1,,,6
25,wall,PH,phhr61dt,TRUE,1,,,6
25,wall,PK,pkhr61dt,TRUE,1,,,6
25,wall,SL,slhr61dt,TRUE,1,,,6
25,wall,TL,tlhr61dt,TRUE,1,,,6
25,wall,TZ,tzhr6adt,TRUE,1,,,6
24,wall,AM,amhr61dt,TRUE,1,,,6
24,wall,CG,cghr60dt,TRUE,1,,,6
24,wall,CI,cihr61dt,TRUE,1,,,6
24,wall,CM,cmhr60dt,TRUE,1,,,6
24,wall,ET,ethr61dt,TRUE,1,,,6
24,wall,GM,gmhr60dt,TRUE,1,,,6
24,wall,HN,hnhr62dt,TRUE,1,,,6
24,wall,HT,hthr61dt,TRUE,1,,,6
24,wall,KH,khhr61dt,TRUE,1,,,6
11,water,PK,pkhr61dt,TRUE,,0,0,6
12,water,PK,pkhr61dt,TRUE,,0,0,6
13,water,PK,pkhr61dt,TRUE,,1,0,6
21,water,PK,pkhr61dt,TRUE,,1,0,6
22,water,PK,pkhr61dt,TRUE,,1,0,6
31,water,PK,pkhr61dt,TRUE,,1,0,6
32,water,PK,pkhr61dt,TRUE,,1,1,6
41,water,PK,pkhr61dt,TRUE,,1,0,6
42,water,PK,pkhr61dt,TRUE,,1,1,6
43,water,PK,pkhr61dt,TRUE,,1,1,6
51,water,PK,pkhr61dt,TRUE,,1,1,6
61,water,PK,pkhr61dt,TRUE,,1,1,6
62,water,PK,pkhr61dt,TRUE,,1,1,6
63,water,PK,pkhr61dt,TRUE,,1,0,6
71,water,PK,pkhr61dt,TRUE,,0,0,6
96,water,PK,pkhr61dt,TRUE,,NAN,NAN,6
99,water,PK,pkhr61dt,TRUE,,NAN,NAN,6
11,floor,RW,rwhr61dt,TRUE,1,,,6
12,floor,RW,rwhr61dt,TRUE,1,,,6
21,floor,RW,rwhr61dt,TRUE,1,,,6
33,floor,RW,rwhr61dt,TRUE,0,,,6
34,floor,RW,rwhr61dt,TRUE,0,,,6
96,floor,RW,rwhr61dt,TRUE,NAN,,,6
99,floor,RW,rwhr61dt,TRUE,NAN,,,6
11,toilets,RW,rwhr61dt,TRUE,0,,,6
12,toilets,RW,rwhr61dt,TRUE,0,,,6
13,toilets,RW,rwhr61dt,TRUE,0,,,6
14,toilets,RW,rwhr61dt,TRUE,1,,,6
15,toilets,RW,rwhr61dt,TRUE,1,,,6
21,toilets,RW,rwhr61dt,TRUE,0,,,6
22,toilets,RW,rwhr61dt,TRUE,0,,,6
23,toilets,RW,rwhr61dt,TRUE,1,,,6
31,toilets,RW,rwhr61dt,TRUE,1,,,6
41,toilets,RW,rwhr61dt,TRUE,0,,,6
42,toilets,RW,rwhr61dt,TRUE,1,,,6
96,toilets,RW,rwhr61dt,TRUE,NAN,,,6
99,toilets,RW,rwhr61dt,TRUE,NAN,,,6
24,wall,KM,kmhr61dt,TRUE,1,,,6
24,wall,LB,lbhr61dt,TRUE,1,,,6
24,wall,LB,lbhr6adt,TRUE,1,,,6
24,wall,ML,mlhr6hdt,TRUE,1,,,6
24,wall,MW,mwhr61dt,TRUE,1,,,6
24,wall,NG,nghr6adt,TRUE,1,,,6
24,wall,PH,phhr61dt,TRUE,1,,,6
24,wall,PK,pkhr61dt,TRUE,1,,,6
24,wall,RW,rwhr61dt,TRUE,1,,,6
24,wall,SL,slhr61dt,TRUE,1,,,6
24,wall,TL,tlhr61dt,TRUE,1,,,6
24,wall,TZ,tzhr6adt,TRUE,1,,,6
24,wall,UG,ughr60dt,TRUE,1,,,6
23,wall,AM,amhr61dt,TRUE,1,,,6
23,wall,BF,bfhr62dt,TRUE,1,,,6
23,wall,BU,buhr61dt,TRUE,1,,,6
23,wall,CG,cghr60dt,TRUE,1,,,6
11,water,RW,rwhr61dt,TRUE,,0,0,6
12,water,RW,rwhr61dt,TRUE,,0,0,6
13,water,RW,rwhr61dt,TRUE,,1,0,6
21,water,RW,rwhr61dt,TRUE,,1,0,6
31,water,RW,rwhr61dt,TRUE,,1,0,6
32,water,RW,rwhr61dt,TRUE,,1,1,6
41,water,RW,rwhr61dt,TRUE,,1,0,6
42,water,RW,rwhr61dt,TRUE,,1,1,6
43,water,RW,rwhr61dt,TRUE,,1,1,6
51,water,RW,rwhr61dt,TRUE,,1,1,6
62,water,RW,rwhr61dt,TRUE,,1,1,6
71,water,RW,rwhr61dt,TRUE,,0,0,6
96,water,RW,rwhr61dt,TRUE,,NAN,NAN,6
99,water,RW,rwhr61dt,TRUE,,NAN,NAN,6
11,floor,RW,rwhr6qdt,TRUE,1,,,6
12,floor,RW,rwhr6qdt,TRUE,1,,,6
21,floor,RW,rwhr6qdt,TRUE,1,,,6
33,floor,RW,rwhr6qdt,TRUE,0,,,6
34,floor,RW,rwhr6qdt,TRUE,0,,,6
35,floor,RW,rwhr6qdt,TRUE,0,,,6
96,floor,RW,rwhr6qdt,TRUE,NAN,,,6
99,floor,RW,rwhr6qdt,TRUE,NAN,,,6
12,toilets,RW,rwhr6qdt,TRUE,0,,,6
13,toilets,RW,rwhr6qdt,TRUE,0,,,6
14,toilets,RW,rwhr6qdt,TRUE,1,,,6
21,toilets,RW,rwhr6qdt,TRUE,0,,,6
22,toilets,RW,rwhr6qdt,TRUE,0,,,6
23,toilets,RW,rwhr6qdt,TRUE,1,,,6
31,toilets,RW,rwhr6qdt,TRUE,1,,,6
41,toilets,RW,rwhr6qdt,TRUE,0,,,6
42,toilets,RW,rwhr6qdt,TRUE,1,,,6
99,toilets,RW,rwhr6qdt,TRUE,NAN,,,6
23,wall,CI,cihr61dt,TRUE,1,,,6
23,wall,CM,cmhr60dt,TRUE,1,,,6
23,wall,ET,ethr61dt,TRUE,1,,,6
23,wall,GM,gmhr60dt,TRUE,1,,,6
23,wall,HN,hnhr62dt,TRUE,1,,,6
23,wall,HT,hthr61dt,TRUE,1,,,6
23,wall,KH,khhr61dt,TRUE,1,,,6
23,wall,KM,kmhr61dt,TRUE,1,,,6
23,wall,LB,lbhr61dt,TRUE,1,,,6
23,wall,LB,lbhr6adt,TRUE,1,,,6
23,wall,ML,mlhr6hdt,TRUE,1,,,6
23,wall,NG,nghr61dt,TRUE,1,,,6
23,wall,NG,nghr6adt,TRUE,1,,,6
23,wall,PH,phhr61dt,TRUE,1,,,6
protected well in dwelling,water,ID,idhr63dt,FALSE,,1,0,6
protected well in yard/polt,water,ID,idhr63dt,FALSE,,1,0,6
protected well/spring in yard/plot,water,UG,ughr60dt,FALSE,,1,0,6
public borehole,water,UG,ughr60dt,FALSE,,1,0,6
public borehole,water,UG,ughr72dt,FALSE,,1,0,7
public tap,water,CO,cohr61dt,FALSE,,1,0,6
public tap/standpipe,water,EG,eghr61dt,FALSE,,1,0,6
public tap/standpipe,water,AO,aohr61dt,FALSE,,1,0,6
public tap/standpipe,water,BD,bdhr61dt,FALSE,,1,0,6
public tap/standpipe,water,BJ,bjhr61dt,FALSE,,1,0,6
public tap/standpipe,water,BU,buhr61dt,FALSE,,1,0,6
public tap/standpipe,water,CD,cdhr61dt,FALSE,,1,0,6
11,floor,SL,slhr61dt,TRUE,1,,,6
12,floor,SL,slhr61dt,TRUE,1,,,6
21,floor,SL,slhr61dt,TRUE,1,,,6
22,floor,SL,slhr61dt,TRUE,1,,,6
31,floor,SL,slhr61dt,TRUE,0,,,6
32,floor,SL,slhr61dt,TRUE,0,,,6
33,floor,SL,slhr61dt,TRUE,0,,,6
34,floor,SL,slhr61dt,TRUE,0,,,6
35,floor,SL,slhr61dt,TRUE,0,,,6
96,floor,SL,slhr61dt,TRUE,NAN,,,6
99,floor,SL,slhr61dt,TRUE,NAN,,,6
11,toilets,SL,slhr61dt,TRUE,0,,,6
12,toilets,SL,slhr61dt,TRUE,0,,,6
13,toilets,SL,slhr61dt,TRUE,0,,,6
14,toilets,SL,slhr61dt,TRUE,1,,,6
15,toilets,SL,slhr61dt,TRUE,1,,,6
21,toilets,SL,slhr61dt,TRUE,0,,,6
22,toilets,SL,slhr61dt,TRUE,0,,,6
23,toilets,SL,slhr61dt,TRUE,1,,,6
31,toilets,SL,slhr61dt,TRUE,1,,,6
41,toilets,SL,slhr61dt,TRUE,0,,,6
42,toilets,SL,slhr61dt,TRUE,1,,,6
43,toilets,SL,slhr61dt,TRUE,1,,,6
96,toilets,SL,slhr61dt,TRUE,NAN,,,6
99,toilets,SL,slhr61dt,TRUE,NAN,,,6
23,wall,PK,pkhr61dt,TRUE,1,,,6
23,wall,RW,rwhr61dt,TRUE,1,,,6
23,wall,SL,slhr61dt,TRUE,1,,,6
23,wall,TL,tlhr61dt,TRUE,1,,,6
23,wall,TZ,tzhr6adt,TRUE,1,,,6
23,wall,UG,ughr60dt,TRUE,1,,,6
22,wall,AM,amhr61dt,TRUE,1,,,6
22,wall,BD,bdhr61dt,TRUE,1,,,6
22,wall,BF,bfhr62dt,TRUE,1,,,6
22,wall,BU,buhr61dt,TRUE,1,,,6
22,wall,CG,cghr60dt,TRUE,1,,,6
22,wall,CI,cihr61dt,TRUE,1,,,6
22,wall,CM,cmhr60dt,TRUE,1,,,6
22,wall,ET,ethr61dt,TRUE,1,,,6
22,wall,GM,gmhr60dt,TRUE,1,,,6
22,wall,HN,hnhr62dt,TRUE,1,,,6
22,wall,HT,hthr61dt,TRUE,1,,,6
22,wall,KH,khhr61dt,TRUE,1,,,6
11,water,SL,slhr61dt,TRUE,,0,0,6
12,water,SL,slhr61dt,TRUE,,0,0,6
13,water,SL,slhr61dt,TRUE,,1,0,6
21,water,SL,slhr61dt,TRUE,,1,0,6
31,water,SL,slhr61dt,TRUE,,1,0,6
32,water,SL,slhr61dt,TRUE,,1,1,6
41,water,SL,slhr61dt,TRUE,,1,0,6
42,water,SL,slhr61dt,TRUE,,1,1,6
43,water,SL,slhr61dt,TRUE,,1,1,6
51,water,SL,slhr61dt,TRUE,,1,1,6
61,water,SL,slhr61dt,TRUE,,1,1,6
62,water,SL,slhr61dt,TRUE,,1,1,6
71,water,SL,slhr61dt,TRUE,,0,0,6
96,water,SL,slhr61dt,TRUE,,NAN,NAN,6
99,water,SL,slhr61dt,TRUE,,NAN,NAN,6
public tap/standpipe,water,ID,idhr63dt,FALSE,,1,0,6
public tap/standpipe,water,KY,kyhr61dt,FALSE,,1,0,6
public tap/standpipe,water,LS,lshr61dt,FALSE,,1,0,6
public tap/standpipe,water,MD,mdhr61dt,FALSE,,1,0,6
public tap/standpipe,water,MD,mdhr6hdt,FALSE,,1,0,6
public tap/standpipe,water,ML,mlhr6hdt,FALSE,,1,0,6
public tap/standpipe,water,MW,mwhr6hdt,FALSE,,1,0,6
public tap/standpipe,water,MZ,mzhr62dt,FALSE,,1,0,6
public tap/standpipe,water,NI,nihr61dt,FALSE,,1,0,6
public tap/standpipe,water,NM,nmhr61dt,FALSE,,1,0,6
public tap/standpipe,water,NP,nphr60dt,FALSE,,1,0,6
public tap/standpipe,water,PE,pehr61dt,FALSE,,1,0,6
public tap/standpipe,water,PE,pehr6adt,FALSE,,1,0,6
public tap/standpipe,water,PE,pehr6idt,FALSE,,1,0,6
public tap/standpipe,water,PH,phhr61dt,FALSE,,1,0,6
public tap/standpipe,water,RW,rwhr6qdt,FALSE,,1,0,6
public tap/standpipe,water,TG,tghr61dt,FALSE,,1,0,6
public tap/standpipe,water,TJ,tjhr61dt,FALSE,,1,0,6
public tap/standpipe,water,TZ,tzhr6adt,FALSE,,1,0,6
public tap/standpipe,water,UG,ughr60dt,FALSE,,1,0,6
public tap/standpipe,water,UG,ughr6adt,FALSE,,1,0,6
public tap/standpipe,water,ZM,zmhr61dt,FALSE,,1,0,6
public tap/standpipe,water,ZW,zwhr62dt,FALSE,,1,0,6
22,wall,KM,kmhr61dt,TRUE,1,,,6
22,wall,LB,lbhr61dt,TRUE,1,,,6
22,wall,LB,lbhr6adt,TRUE,1,,,6
22,wall,ML,mlhr6hdt,TRUE,1,,,6
22,wall,MW,mwhr61dt,TRUE,1,,,6
22,wall,NG,nghr61dt,TRUE,1,,,6
22,wall,NG,nghr6adt,TRUE,1,,,6
22,wall,NI,nihr61dt,TRUE,1,,,6
22,wall,PH,phhr61dt,TRUE,1,,,6
22,wall,PK,pkhr61dt,TRUE,1,,,6
22,wall,RW,rwhr61dt,TRUE,1,,,6
22,wall,SL,slhr61dt,TRUE,1,,,6
22,wall,TL,tlhr61dt,TRUE,1,,,6
22,wall,TZ,tzhr6adt,TRUE,1,,,6
22,wall,UG,ughr60dt,TRUE,1,,,6
21,wall,BD,bdhr61dt,TRUE,1,,,6
21,wall,BF,bfhr62dt,TRUE,1,,,6
public tap/standpipe,water,BD,bdhr70dt,FALSE,,1,0,7
public tap/standpipe,water,BF,bfhr70dt,FALSE,,1,0,7
public tap/standpipe,water,GH,ghhr70dt,FALSE,,1,0,7
public tap/standpipe,water,KE,kehr70dt,FALSE,,1,0,7
public tap/standpipe,water,KE,kehr7hdt,FALSE,,1,0,7
public tap/standpipe,water,MW,mwhr71dt,FALSE,,1,0,7
public tap/standpipe,water,UG,ughr72dt,FALSE,,1,0,7
public to neighborhood,water,KE,kehr7hdt,FALSE,,1,0,7
public well,water,PE,pehr61dt,FALSE,,1,0,6
public well,water,PE,pehr6adt,FALSE,,1,0,6
public well,water,PE,pehr6idt,FALSE,,1,0,6
rain water,water,CO,cohr61dt,FALSE,,1,1,6
rainwater,water,AO,aohr61dt,FALSE,,1,1,6
rainwater,water,BD,bdhr61dt,FALSE,,1,1,6
rainwater,water,BJ,bjhr61dt,FALSE,,1,1,6
rainwater,water,CD,cdhr61dt,FALSE,,1,1,6
rainwater,water,DR,drhr61dt,FALSE,,1,1,6
rainwater,water,DR,drhr6adt,FALSE,,1,1,6
rainwater,water,ID,idhr63dt,FALSE,,1,1,6
rainwater,water,JO,johr61dt,FALSE,,1,1,6
rainwater,water,JO,johr6cdt,FALSE,,1,1,6
rainwater,water,LS,lshr61dt,FALSE,,1,1,6
rainwater,water,MD,mdhr61dt,FALSE,,1,1,6
rainwater,water,MD,mdhr6hdt,FALSE,,1,1,6
rainwater,water,ML,mlhr6hdt,FALSE,,1,1,6
rainwater,water,MZ,mzhr62dt,FALSE,,1,1,6
rainwater,water,NI,nihr61dt,FALSE,,1,1,6
rainwater,water,NM,nmhr61dt,FALSE,,1,1,6
rainwater,water,NP,nphr60dt,FALSE,,1,1,6
rainwater,water,PE,pehr61dt,FALSE,,1,1,6
rainwater,water,PE,pehr6adt,FALSE,,1,1,6
rainwater,water,PE,pehr6idt,FALSE,,1,1,6
rainwater,water,PH,phhr61dt,FALSE,,1,1,6
rainwater,water,RW,rwhr6qdt,FALSE,,1,1,6
rainwater,water,TG,tghr61dt,FALSE,,1,1,6
rainwater,water,TJ,tjhr61dt,FALSE,,1,1,6
21,wall,BU,buhr61dt,TRUE,1,,,6
21,wall,CG,cghr60dt,TRUE,1,,,6
21,wall,CI,cihr61dt,TRUE,1,,,6
21,wall,CM,cmhr60dt,TRUE,1,,,6
21,wall,ET,ethr61dt,TRUE,1,,,6
21,wall,GA,gahr60dt,TRUE,1,,,6
21,wall,GM,gmhr60dt,TRUE,1,,,6
21,wall,HN,hnhr62dt,TRUE,1,,,6
21,wall,HT,hthr61dt,TRUE,1,,,6
21,wall,KH,khhr61dt,TRUE,1,,,6
21,wall,KM,kmhr61dt,TRUE,1,,,6
21,wall,LB,lbhr61dt,TRUE,1,,,6
21,wall,LB,lbhr6adt,TRUE,1,,,6
21,wall,ML,mlhr6hdt,TRUE,1,,,6
21,wall,MW,mwhr61dt,TRUE,1,,,6
rainwater,water,TZ,tzhr6adt,FALSE,,1,1,6
rainwater,water,UG,ughr60dt,FALSE,,1,1,6
rainwater,water,UG,ughr6adt,FALSE,,1,1,6
rainwater,water,YE,yehr61dt,FALSE,,1,1,6
rainwater,water,ZM,zmhr61dt,FALSE,,1,1,6
rainwater,water,ZW,zwhr62dt,FALSE,,1,1,6
rainwater,water,BD,bdhr70dt,FALSE,,1,1,7
rainwater,water,BF,bfhr70dt,FALSE,,1,1,7
rainwater,water,GH,ghhr70dt,FALSE,,1,1,7
rainwater,water,KE,kehr70dt,FALSE,,1,1,7
rainwater,water,KE,kehr7hdt,FALSE,,1,1,7
rainwater,water,UG,ughr72dt,FALSE,,1,1,7
refill water,water,ID,idhr63dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irirgation channel,water,AO,aohr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irirgation channel,water,PE,pehr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irirgation channel,water,PE,pehr6adt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irirgation channel,water,PE,pehr6idt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,EG,eghr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,BD,bdhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,BJ,bjhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,BU,buhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,CD,cdhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,DR,drhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,DR,drhr6adt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,KY,kyhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,MD,mdhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,MD,mdhr6hdt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,ML,mlhr6hdt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,MW,mwhr6hdt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,MZ,mzhr62dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,NI,nihr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,NM,nmhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,NP,nphr60dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,PH,phhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,RW,rwhr6qdt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,TG,tghr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,TJ,tjhr61dt,FALSE,,1,1,6
river/dam/lake/ponds/stream/canal/irrigation channel,water,TZ,tzhr6adt,FALSE,,1,1,6
21,wall,NG,nghr61dt,TRUE,1,,,6
21,wall,NG,nghr6adt,TRUE,1,,,6
21,wall,PH,phhr61dt,TRUE,1,,,6
21,wall,PK,pkhr61dt,TRUE,1,,,6
21,wall,RW,rwhr61dt,TRUE,1,,,6
21,wall,SL,slhr61dt,TRUE,1,,,6
21,wall,TL,tlhr61dt,TRUE,1,,,6
21,wall,TZ,tzhr6adt,TRUE,1,,,6
21,wall,UG,ughr60dt,TRUE,1,,,6
15,wall,PK,pkhr61dt,TRUE,1,,,6
14,wall,KM,kmhr61dt,TRUE,1,,,6
14,wall,NI,nihr61dt,TRUE,1,,,6
14,wall,PK,pkhr61dt,TRUE,1,,,6
13,wall,AM,amhr61dt,TRUE,1,,,6
13,wall,BD,bdhr61dt,TRUE,1,,,6
13,wall,BF,bfhr62dt,TRUE,1,,,6
13,wall,BU,buhr61dt,TRUE,1,,,6
11,water,TL,tlhr61dt,TRUE,,0,0,6
12,water,TL,tlhr61dt,TRUE,,0,0,6
13,water,TL,tlhr61dt,TRUE,,1,0,6
21,water,TL,tlhr61dt,TRUE,,1,0,6
31,water,TL,tlhr61dt,TRUE,,1,0,6
32,water,TL,tlhr61dt,TRUE,,1,1,6
41,water,TL,tlhr61dt,TRUE,,1,0,6
42,water,TL,tlhr61dt,TRUE,,1,1,6
43,water,TL,tlhr61dt,TRUE,,1,1,6
51,water,TL,tlhr61dt,TRUE,,1,1,6
61,water,TL,tlhr61dt,TRUE,,1,1,6
62,water,TL,tlhr61dt,TRUE,,1,1,6
71,water,TL,tlhr61dt,TRUE,,0,0,6
96,water,TL,tlhr61dt,TRUE,,NAN,NAN,6
99,water,TL,tlhr61dt,TRUE,,NAN,NAN,6
11,floor,TZ,tzhr63dt,TRUE,1,,,6
21,floor,TZ,tzhr63dt,TRUE,1,,,6
31,floor,TZ,tzhr63dt,TRUE,0,,,6
32,floor,TZ,tzhr63dt,TRUE,0,,,6
33,floor,TZ,tzhr63dt,TRUE,0,,,6
34,floor,TZ,tzhr63dt,TRUE,0,,,6
35,floor,TZ,tzhr63dt,TRUE,0,,,6
96,floor,TZ,tzhr63dt,TRUE,NAN,,,6
99,floor,TZ,tzhr63dt,TRUE,NAN,,,6
11,toilets,TZ,tzhr63dt,TRUE,0,,,6
12,toilets,TZ,tzhr63dt,TRUE,0,,,6
13,toilets,TZ,tzhr63dt,TRUE,0,,,6
14,toilets,TZ,tzhr63dt,TRUE,1,,,6
21,toilets,TZ,tzhr63dt,TRUE,0,,,6
22,toilets,TZ,tzhr63dt,TRUE,0,,,6
23,toilets,TZ,tzhr63dt,TRUE,1,,,6
31,toilets,TZ,tzhr63dt,TRUE,1,,,6
41,toilets,TZ,tzhr63dt,TRUE,0,,,6
96,toilets,TZ,tzhr63dt,TRUE,NAN,,,6
99,toilets,TZ,tzhr63dt,TRUE,NAN,,,6
13,wall,CG,cghr60dt,TRUE,1,,,6
13,wall,CI,cihr61dt,TRUE,1,,,6
13,wall,CM,cmhr60dt,TRUE,1,,,6
13,wall,ET,ethr61dt,TRUE,1,,,6
13,wall,HT,hthr61dt,TRUE,1,,,6
13,wall,KH,khhr61dt,TRUE,1,,,6
13,wall,KM,kmhr61dt,TRUE,1,,,6
13,wall,LB,lbhr61dt,TRUE,1,,,6
13,wall,LB,lbhr6adt,TRUE,1,,,6
11,water,TZ,tzhr63dt,TRUE,,0,0,6
12,water,TZ,tzhr63dt,TRUE,,0,0,6
13,water,TZ,tzhr63dt,TRUE,,1,0,6
14,water,TZ,tzhr63dt,TRUE,,1,0,6
22,water,TZ,tzhr63dt,TRUE,,1,0,6
23,water,TZ,tzhr63dt,TRUE,,1,1,6
24,water,TZ,tzhr63dt,TRUE,,1,1,6
25,water,TZ,tzhr63dt,TRUE,,1,1,6
33,water,TZ,tzhr63dt,TRUE,,1,0,6
34,water,TZ,tzhr63dt,TRUE,,1,0,6
35,water,TZ,tzhr63dt,TRUE,,1,0,6
36,water,TZ,tzhr63dt,TRUE,,1,0,6
43,water,TZ,tzhr63dt,TRUE,,1,1,6
45,water,TZ,tzhr63dt,TRUE,,1,1,6
51,water,TZ,tzhr63dt,TRUE,,1,1,6
61,water,TZ,tzhr63dt,TRUE,,1,1,6
62,water,TZ,tzhr63dt,TRUE,,1,1,6
71,water,TZ,tzhr63dt,TRUE,,0,0,6
99,water,TZ,tzhr63dt,TRUE,,NAN,NAN,6
11,floor,TZ,tzhr6adt,TRUE,1,,,6
12,floor,TZ,tzhr6adt,TRUE,1,,,6
21,floor,TZ,tzhr6adt,TRUE,1,,,6
22,floor,TZ,tzhr6adt,TRUE,1,,,6
31,floor,TZ,tzhr6adt,TRUE,0,,,6
32,floor,TZ,tzhr6adt,TRUE,0,,,6
33,floor,TZ,tzhr6adt,TRUE,0,,,6
34,floor,TZ,tzhr6adt,TRUE,0,,,6
35,floor,TZ,tzhr6adt,TRUE,0,,,6
96,floor,TZ,tzhr6adt,TRUE,NAN,,,6
99,floor,TZ,tzhr6adt,TRUE,NAN,,,6
11,toilets,TZ,tzhr6adt,TRUE,0,,,6
12,toilets,TZ,tzhr6adt,TRUE,0,,,6
13,toilets,TZ,tzhr6adt,TRUE,0,,,6
14,toilets,TZ,tzhr6adt,TRUE,1,,,6
15,toilets,TZ,tzhr6adt,TRUE,1,,,6
21,toilets,TZ,tzhr6adt,TRUE,0,,,6
22,toilets,TZ,tzhr6adt,TRUE,0,,,6
23,toilets,TZ,tzhr6adt,TRUE,1,,,6
24,toilets,TZ,tzhr6adt,TRUE,0,,,6
31,toilets,TZ,tzhr6adt,TRUE,1,,,6
41,toilets,TZ,tzhr6adt,TRUE,0,,,6
42,toilets,TZ,tzhr6adt,TRUE,1,,,6
96,toilets,TZ,tzhr6adt,TRUE,NAN,,,6
99,toilets,TZ,tzhr6adt,TRUE,NAN,,,6
13,wall,ML,mlhr6hdt,TRUE,1,,,6
13,wall,MW,mwhr61dt,TRUE,1,,,6
13,wall,NG,nghr61dt,TRUE,1,,,6
13,wall,NG,nghr6adt,TRUE,1,,,6
